,Unnamed: 0,city,country,date.utc,location,parameter,value,unit
1794,1794,London,GB,2019-05-18 20:00:00+00:00,London Westminster,no2,35.0,µg/m³
1795,1795,London,GB,2019-05-18 19:00:00+00:00,London Westminster,no2,36.0,µg/m³
1796,1796,London,GB,2019-05-18 18:00:00+00:00,London Westminster,no2,42.0,µg/m³
1797,1797,London,GB,2019-05-18 17:00:00+00:00,London Westminster,no2,42.0,µg/m³
1798,1798,London,GB,2019-05-18 16:00:00+00:00,London Westminster,no2,30.0,µg/m³
1799,1799,London,GB,2019-05-18 15:00:00+00:00,London Westminster,no2,28.0,µg/m³
1800,1800,London,GB,2019-05-18 14:00:00+00:00,London Westminster,no2,27.0,µg/m³
1801,1801,London,GB,2019-05-18 13:00:00+00:00,London Westminster,no2,29.0,µg/m³
1802,1802,London,GB,2019-05-18 12:00:00+00:00,London Westminster,no2,38.0,µg/m³
1803,1803,London,GB,2019-05-18 11:00:00+00:00,London Westminster,no2,34.0,µg/m³
1804,1804,London,GB,2019-05-18 10:00:00+00:00,London Westminster,no2,35.0,µg/m³
1805,1805,London,GB,2019-05-18 09:00:00+00:00,London Westminster,no2,32.0,µg/m³
1806,1806,London,GB,2019-05-18 08:00:00+00:00,London Westminster,no2,35.0,µg/m³
1807,1807,London,GB,2019-05-18 07:00:00+00:00,London Westminster,no2,29.0,µg/m³
1808,1808,London,GB,2019-05-18 06:00:00+00:00,London Westminster,no2,27.0,µg/m³
1809,1809,London,GB,2019-05-18 05:00:00+00:00,London Westminster,no2,29.0,µg/m³
1810,1810,London,GB,2019-05-18 04:00:00+00:00,London Westminster,no2,29.0,µg/m³
1811,1811,London,GB,2019-05-18 03:00:00+00:00,London Westminster,no2,31.0,µg/m³
1812,1812,London,GB,2019-05-18 02:00:00+00:00,London Westminster,no2,31.0,µg/m³
1813,1813,London,GB,2019-05-18 01:00:00+00:00,London Westminster,no2,31.0,µg/m³
1814,1814,London,GB,2019-05-18 00:00:00+00:00,London Westminster,no2,31.0,µg/m³
1815,1815,London,GB,2019-05-17 23:00:00+00:00,London Westminster,no2,35.0,µg/m³
1816,1816,London,GB,2019-05-17 22:00:00+00:00,London Westminster,no2,35.0,µg/m³
1817,1817,London,GB,2019-05-17 21:00:00+00:00,London Westminster,no2,36.0,µg/m³
1818,1818,London,GB,2019-05-17 20:00:00+00:00,London Westminster,no2,36.0,µg/m³
1819,1819,London,GB,2019-05-17 19:00:00+00:00,London Westminster,no2,36.0,µg/m³
1820,1820,London,GB,2019-05-17 18:00:00+00:00,London Westminster,no2,31.0,µg/m³
1821,1821,London,GB,2019-05-17 17:00:00+00:00,London Westminster,no2,29.0,µg/m³
1822,1822,London,GB,2019-05-17 16:00:00+00:00,London Westminster,no2,30.0,µg/m³
1823,1823,London,GB,2019-05-17 15:00:00+00:00,London Westminster,no2,32.0,µg/m³
1824,1824,London,GB,2019-05-17 14:00:00+00:00,London Westminster,no2,31.0,µg/m³
1825,1825,London,GB,2019-05-17 13:00:00+00:00,London Westminster,no2,29.0,µg/m³
1826,1826,London,GB,2019-05-17 12:00:00+00:00,London Westminster,no2,30.0,µg/m³
1827,1827,London,GB,2019-05-17 11:00:00+00:00,London Westminster,no2,30.0,µg/m³
1828,1828,London,GB,2019-05-17 10:00:00+00:00,London Westminster,no2,30.0,µg/m³
1829,1829,London,GB,2019-05-17 09:00:00+00:00,London Westminster,no2,29.0,µg/m³
1830,1830,London,GB,2019-05-17 08:00:00+00:00,London Westminster,no2,27.0,µg/m³
1831,1831,London,GB,2019-05-17 07:00:00+00:00,London Westminster,no2,27.0,µg/m³
1832,1832,London,GB,2019-05-17 06:00:00+00:00,London Westminster,no2,25.0,µg/m³
1833,1833,London,GB,2019-05-17 05:00:00+00:00,London Westminster,no2,21.0,µg/m³
1834,1834,London,GB,2019-05-17 04:00:00+00:00,London Westminster,no2,21.0,µg/m³
1835,1835,London,GB,2019-05-17 03:00:00+00:00,London Westminster,no2,21.0,µg/m³
1836,1836,London,GB,2019-05-17 02:00:00+00:00,London Westminster,no2,21.0,µg/m³
1837,1837,London,GB,2019-05-17 01:00:00+00:00,London Westminster,no2,23.0,µg/m³
1838,1838,London,GB,2019-05-17 00:00:00+00:00,London Westminster,no2,23.0,µg/m³
1839,1839,London,GB,2019-05-16 23:00:00+00:00,London Westminster,no2,25.0,µg/m³
1840,1840,London,GB,2019-05-16 22:00:00+00:00,London Westminster,no2,25.0,µg/m³
1841,1841,London,GB,2019-05-16 21:00:00+00:00,London Westminster,no2,25.0,µg/m³
1842,1842,London,GB,2019-05-16 20:00:00+00:00,London Westminster,no2,26.0,µg/m³
1843,1843,London,GB,2019-05-16 19:00:00+00:00,London Westminster,no2,27.0,µg/m³
1844,1844,London,GB,2019-05-16 18:00:00+00:00,London Westminster,no2,25.0,µg/m³
1845,1845,London,GB,2019-05-16 17:00:00+00:00,London Westminster,no2,30.0,µg/m³
1846,1846,London,GB,2019-05-16 16:00:00+00:00,London Westminster,no2,29.0,µg/m³
1847,1847,London,GB,2019-05-16 15:00:00+00:00,London Westminster,no2,26.0,µg/m³
1848,1848,London,GB,2019-05-16 14:00:00+00:00,London Westminster,no2,27.0,µg/m³
1849,1849,London,GB,2019-05-16 13:00:00+00:00,London Westminster,no2,27.0,µg/m³
1850,1850,London,GB,2019-05-16 12:00:00+00:00,London Westminster,no2,30.0,µg/m³
1851,1851,London,GB,2019-05-16 11:00:00+00:00,London Westminster,no2,33.0,µg/m³
1852,1852,London,GB,2019-05-16 10:00:00+00:00,London Westminster,no2,31.0,µg/m³
1853,1853,London,GB,2019-05-16 09:00:00+00:00,London Westminster,no2,32.0,µg/m³
1854,1854,London,GB,2019-05-16 08:00:00+00:00,London Westminster,no2,33.0,µg/m³
1855,1855,London,GB,2019-05-16 07:00:00+00:00,London Westminster,no2,34.0,µg/m³
1856,1856,London,GB,2019-05-16 06:00:00+00:00,London Westminster,no2,33.0,µg/m³
1857,1857,London,GB,2019-05-16 05:00:00+00:00,London Westminster,no2,26.0,µg/m³
1858,1858,London,GB,2019-05-16 04:00:00+00:00,London Westminster,no2,26.0,µg/m³
1859,1859,London,GB,2019-05-16 03:00:00+00:00,London Westminster,no2,28.0,µg/m³
1860,1860,London,GB,2019-05-16 02:00:00+00:00,London Westminster,no2,28.0,µg/m³
1861,1861,London,GB,2019-05-16 01:00:00+00:00,London Westminster,no2,33.0,µg/m³
1862,1862,London,GB,2019-05-16 00:00:00+00:00,London Westminster,no2,33.0,µg/m³
1863,1863,London,GB,2019-05-15 23:00:00+00:00,London Westminster,no2,33.0,µg/m³
1864,1864,London,GB,2019-05-15 22:00:00+00:00,London Westminster,no2,33.0,µg/m³
1865,1865,London,GB,2019-05-15 21:00:00+00:00,London Westminster,no2,32.0,µg/m³
1866,1866,London,GB,2019-05-15 20:00:00+00:00,London Westminster,no2,31.0,µg/m³
1867,1867,London,GB,2019-05-15 19:00:00+00:00,London Westminster,no2,33.0,µg/m³
1868,1868,London,GB,2019-05-15 18:00:00+00:00,London Westminster,no2,35.0,µg/m³
1869,1869,London,GB,2019-05-15 17:00:00+00:00,London Westminster,no2,33.0,µg/m³
1870,1870,London,GB,2019-05-15 16:00:00+00:00,London Westminster,no2,38.0,µg/m³
1871,1871,London,GB,2019-05-15 15:00:00+00:00,London Westminster,no2,38.0,µg/m³
1872,1872,London,GB,2019-05-15 14:00:00+00:00,London Westminster,no2,30.0,µg/m³
1873,1873,London,GB,2019-05-15 13:00:00+00:00,London Westminster,no2,31.0,µg/m³
1874,1874,London,GB,2019-05-15 12:00:00+00:00,London Westminster,no2,30.0,µg/m³
1875,1875,London,GB,2019-05-15 11:00:00+00:00,London Westminster,no2,35.0,µg/m³
1876,1876,London,GB,2019-05-15 10:00:00+00:00,London Westminster,no2,36.0,µg/m³
1877,1877,London,GB,2019-05-15 09:00:00+00:00,London Westminster,no2,35.0,µg/m³
1878,1878,London,GB,2019-05-15 08:00:00+00:00,London Westminster,no2,34.0,µg/m³
1879,1879,London,GB,2019-05-15 07:00:00+00:00,London Westminster,no2,33.0,µg/m³
1880,1880,London,GB,2019-05-15 06:00:00+00:00,London Westminster,no2,33.0,µg/m³
1881,1881,London,GB,2019-05-15 05:00:00+00:00,London Westminster,no2,25.0,µg/m³
1882,1882,London,GB,2019-05-15 04:00:00+00:00,London Westminster,no2,25.0,µg/m³
1883,1883,London,GB,2019-05-15 03:00:00+00:00,London Westminster,no2,22.0,µg/m³
1884,1884,London,GB,2019-05-15 02:00:00+00:00,London Westminster,no2,22.0,µg/m³
1885,1885,London,GB,2019-05-15 00:00:00+00:00,London Westminster,no2,22.0,µg/m³
1886,1886,London,GB,2019-05-14 23:00:00+00:00,London Westminster,no2,26.0,µg/m³
1887,1887,London,GB,2019-05-14 22:00:00+00:00,London Westminster,no2,26.0,µg/m³
1888,1888,London,GB,2019-05-14 21:00:00+00:00,London Westminster,no2,25.0,µg/m³
1889,1889,London,GB,2019-05-14 20:00:00+00:00,London Westminster,no2,27.0,µg/m³
1890,1890,London,GB,2019-05-14 19:00:00+00:00,London Westminster,no2,28.0,µg/m³
1891,1891,London,GB,2019-05-14 18:00:00+00:00,London Westminster,no2,30.0,µg/m³
1892,1892,London,GB,2019-05-14 17:00:00+00:00,London Westminster,no2,33.0,µg/m³
1893,1893,London,GB,2019-05-14 16:00:00+00:00,London Westminster,no2,32.0,µg/m³
1894,1894,London,GB,2019-05-14 15:00:00+00:00,London Westminster,no2,29.0,µg/m³
1895,1895,London,GB,2019-05-14 14:00:00+00:00,London Westminster,no2,25.0,µg/m³
1896,1896,London,GB,2019-05-14 13:00:00+00:00,London Westminster,no2,25.0,µg/m³
1897,1897,London,GB,2019-05-14 12:00:00+00:00,London Westminster,no2,25.0,µg/m³
1898,1898,London,GB,2019-05-14 11:00:00+00:00,London Westminster,no2,27.0,µg/m³
1899,1899,London,GB,2019-05-14 10:00:00+00:00,London Westminster,no2,31.0,µg/m³
1900,1900,London,GB,2019-05-14 09:00:00+00:00,London Westminster,no2,30.0,µg/m³
1901,1901,London,GB,2019-05-14 08:00:00+00:00,London Westminster,no2,33.0,µg/m³
1902,1902,London,GB,2019-05-14 07:00:00+00:00,London Westminster,no2,34.0,µg/m³
1903,1903,London,GB,2019-05-14 06:00:00+00:00,London Westminster,no2,33.0,µg/m³
1904,1904,London,GB,2019-05-14 05:00:00+00:00,London Westminster,no2,30.0,µg/m³
1905,1905,London,GB,2019-05-14 04:00:00+00:00,London Westminster,no2,30.0,µg/m³
1906,1906,London,GB,2019-05-14 03:00:00+00:00,London Westminster,no2,26.0,µg/m³
1907,1907,London,GB,2019-05-14 02:00:00+00:00,London Westminster,no2,26.0,µg/m³
1908,1908,London,GB,2019-05-14 01:00:00+00:00,London Westminster,no2,23.0,µg/m³
1909,1909,London,GB,2019-05-14 00:00:00+00:00,London Westminster,no2,23.0,µg/m³
1910,1910,London,GB,2019-05-13 23:00:00+00:00,London Westminster,no2,31.0,µg/m³
1911,1911,London,GB,2019-05-13 22:00:00+00:00,London Westminster,no2,31.0,µg/m³
1912,1912,London,GB,2019-05-13 21:00:00+00:00,London Westminster,no2,31.0,µg/m³
1913,1913,London,GB,2019-05-13 20:00:00+00:00,London Westminster,no2,31.0,µg/m³
1914,1914,London,GB,2019-05-13 19:00:00+00:00,London Westminster,no2,31.0,µg/m³
1915,1915,London,GB,2019-05-13 18:00:00+00:00,London Westminster,no2,30.0,µg/m³
1916,1916,London,GB,2019-05-13 17:00:00+00:00,London Westminster,no2,30.0,µg/m³
1917,1917,London,GB,2019-05-13 16:00:00+00:00,London Westminster,no2,29.0,µg/m³
1918,1918,London,GB,2019-05-13 15:00:00+00:00,London Westminster,no2,28.0,µg/m³
1919,1919,London,GB,2019-05-13 14:00:00+00:00,London Westminster,no2,26.0,µg/m³
1920,1920,London,GB,2019-05-13 13:00:00+00:00,London Westminster,no2,25.0,µg/m³
1921,1921,London,GB,2019-05-13 12:00:00+00:00,London Westminster,no2,24.0,µg/m³
1922,1922,London,GB,2019-05-13 11:00:00+00:00,London Westminster,no2,26.0,µg/m³
1923,1923,London,GB,2019-05-13 10:00:00+00:00,London Westminster,no2,27.0,µg/m³
1924,1924,London,GB,2019-05-13 09:00:00+00:00,London Westminster,no2,29.0,µg/m³
1925,1925,London,GB,2019-05-13 08:00:00+00:00,London Westminster,no2,31.0,µg/m³
1926,1926,London,GB,2019-05-13 07:00:00+00:00,London Westminster,no2,39.0,µg/m³
1927,1927,London,GB,2019-05-13 06:00:00+00:00,London Westminster,no2,39.0,µg/m³
1928,1928,London,GB,2019-05-13 05:00:00+00:00,London Westminster,no2,33.0,µg/m³
1929,1929,London,GB,2019-05-13 04:00:00+00:00,London Westminster,no2,33.0,µg/m³
1930,1930,London,GB,2019-05-13 03:00:00+00:00,London Westminster,no2,24.0,µg/m³
1931,1931,London,GB,2019-05-13 02:00:00+00:00,London Westminster,no2,24.0,µg/m³
1932,1932,London,GB,2019-05-13 01:00:00+00:00,London Westminster,no2,22.0,µg/m³
1933,1933,London,GB,2019-05-13 00:00:00+00:00,London Westminster,no2,22.0,µg/m³
1934,1934,London,GB,2019-05-12 23:00:00+00:00,London Westminster,no2,22.0,µg/m³
1935,1935,London,GB,2019-05-12 22:00:00+00:00,London Westminster,no2,22.0,µg/m³
1936,1936,London,GB,2019-05-12 21:00:00+00:00,London Westminster,no2,21.0,µg/m³
1937,1937,London,GB,2019-05-12 20:00:00+00:00,London Westminster,no2,22.0,µg/m³
1938,1938,London,GB,2019-05-12 19:00:00+00:00,London Westminster,no2,22.0,µg/m³
1939,1939,London,GB,2019-05-12 18:00:00+00:00,London Westminster,no2,22.0,µg/m³
1940,1940,London,GB,2019-05-12 17:00:00+00:00,London Westminster,no2,24.0,µg/m³
1941,1941,London,GB,2019-05-12 16:00:00+00:00,London Westminster,no2,23.0,µg/m³
1942,1942,London,GB,2019-05-12 15:00:00+00:00,London Westminster,no2,22.0,µg/m³
1943,1943,London,GB,2019-05-12 14:00:00+00:00,London Westminster,no2,21.0,µg/m³
1944,1944,London,GB,2019-05-12 13:00:00+00:00,London Westminster,no2,19.0,µg/m³
1945,1945,London,GB,2019-05-12 12:00:00+00:00,London Westminster,no2,20.0,µg/m³
1946,1946,London,GB,2019-05-12 11:00:00+00:00,London Westminster,no2,21.0,µg/m³
1947,1947,London,GB,2019-05-12 10:00:00+00:00,London Westminster,no2,26.0,µg/m³
1948,1948,London,GB,2019-05-12 09:00:00+00:00,London Westminster,no2,26.0,µg/m³
1949,1949,London,GB,2019-05-12 08:00:00+00:00,London Westminster,no2,32.0,µg/m³
1950,1950,London,GB,2019-05-12 07:00:00+00:00,London Westminster,no2,44.0,µg/m³
1951,1951,London,GB,2019-05-12 06:00:00+00:00,London Westminster,no2,38.0,µg/m³
1952,1952,London,GB,2019-05-12 05:00:00+00:00,London Westminster,no2,36.0,µg/m³
1953,1953,London,GB,2019-05-12 04:00:00+00:00,London Westminster,no2,36.0,µg/m³
1954,1954,London,GB,2019-05-12 03:00:00+00:00,London Westminster,no2,38.0,µg/m³
1955,1955,London,GB,2019-05-12 02:00:00+00:00,London Westminster,no2,38.0,µg/m³
1956,1956,London,GB,2019-05-12 01:00:00+00:00,London Westminster,no2,35.0,µg/m³
1957,1957,London,GB,2019-05-12 00:00:00+00:00,London Westminster,no2,35.0,µg/m³
1958,1958,London,GB,2019-05-11 23:00:00+00:00,London Westminster,no2,37.0,µg/m³
1959,1959,London,GB,2019-05-11 22:00:00+00:00,London Westminster,no2,37.0,µg/m³
1960,1960,London,GB,2019-05-11 21:00:00+00:00,London Westminster,no2,34.0,µg/m³
1961,1961,London,GB,2019-05-11 20:00:00+00:00,London Westminster,no2,33.0,µg/m³
1962,1962,London,GB,2019-05-11 19:00:00+00:00,London Westminster,no2,33.0,µg/m³
1963,1963,London,GB,2019-05-11 18:00:00+00:00,London Westminster,no2,31.0,µg/m³
1964,1964,London,GB,2019-05-11 17:00:00+00:00,London Westminster,no2,28.0,µg/m³
1965,1965,London,GB,2019-05-11 16:00:00+00:00,London Westminster,no2,26.0,µg/m³
1966,1966,London,GB,2019-05-11 15:00:00+00:00,London Westminster,no2,28.0,µg/m³
1967,1967,London,GB,2019-05-11 09:00:00+00:00,London Westminster,no2,30.0,µg/m³
1968,1968,London,GB,2019-05-11 08:00:00+00:00,London Westminster,no2,27.0,µg/m³
1969,1969,London,GB,2019-05-11 07:00:00+00:00,London Westminster,no2,30.0,µg/m³
1970,1970,London,GB,2019-05-11 06:00:00+00:00,London Westminster,no2,30.0,µg/m³
1971,1971,London,GB,2019-05-11 05:00:00+00:00,London Westminster,no2,35.0,µg/m³
1972,1972,London,GB,2019-05-11 04:00:00+00:00,London Westminster,no2,35.0,µg/m³
1973,1973,London,GB,2019-05-11 03:00:00+00:00,London Westminster,no2,32.0,µg/m³
1974,1974,London,GB,2019-05-11 02:00:00+00:00,London Westminster,no2,32.0,µg/m³
1975,1975,London,GB,2019-05-11 01:00:00+00:00,London Westminster,no2,27.0,µg/m³
1976,1976,London,GB,2019-05-11 00:00:00+00:00,London Westminster,no2,27.0,µg/m³
1977,1977,London,GB,2019-05-10 23:00:00+00:00,London Westminster,no2,31.0,µg/m³
1978,1978,London,GB,2019-05-10 22:00:00+00:00,London Westminster,no2,31.0,µg/m³
1979,1979,London,GB,2019-05-10 21:00:00+00:00,London Westminster,no2,29.0,µg/m³
1980,1980,London,GB,2019-05-10 20:00:00+00:00,London Westminster,no2,29.0,µg/m³
1981,1981,London,GB,2019-05-10 19:00:00+00:00,London Westminster,no2,29.0,µg/m³
1982,1982,London,GB,2019-05-10 18:00:00+00:00,London Westminster,no2,26.0,µg/m³
1983,1983,London,GB,2019-05-10 17:00:00+00:00,London Westminster,no2,26.0,µg/m³
1984,1984,London,GB,2019-05-10 16:00:00+00:00,London Westminster,no2,24.0,µg/m³
1985,1985,London,GB,2019-05-10 15:00:00+00:00,London Westminster,no2,25.0,µg/m³
1986,1986,London,GB,2019-05-10 14:00:00+00:00,London Westminster,no2,25.0,µg/m³
1987,1987,London,GB,2019-05-10 13:00:00+00:00,London Westminster,no2,26.0,µg/m³
1988,1988,London,GB,2019-05-10 12:00:00+00:00,London Westminster,no2,28.0,µg/m³
1989,1989,London,GB,2019-05-10 11:00:00+00:00,London Westminster,no2,29.0,µg/m³
1990,1990,London,GB,2019-05-10 10:00:00+00:00,London Westminster,no2,31.0,µg/m³
1991,1991,London,GB,2019-05-10 09:00:00+00:00,London Westminster,no2,34.0,µg/m³
1992,1992,London,GB,2019-05-10 08:00:00+00:00,London Westminster,no2,39.0,µg/m³
1993,1993,London,GB,2019-05-10 07:00:00+00:00,London Westminster,no2,36.0,µg/m³
1994,1994,London,GB,2019-05-10 06:00:00+00:00,London Westminster,no2,39.0,µg/m³
1995,1995,London,GB,2019-05-10 05:00:00+00:00,London Westminster,no2,40.0,µg/m³
1996,1996,London,GB,2019-05-10 04:00:00+00:00,London Westminster,no2,40.0,µg/m³
1997,1997,London,GB,2019-05-10 03:00:00+00:00,London Westminster,no2,41.0,µg/m³
1998,1998,London,GB,2019-05-10 02:00:00+00:00,London Westminster,no2,41.0,µg/m³
1999,1999,London,GB,2019-05-10 01:00:00+00:00,London Westminster,no2,52.0,µg/m³
2000,2000,London,GB,2019-05-10 00:00:00+00:00,London Westminster,no2,52.0,µg/m³
2001,2001,London,GB,2019-05-09 23:00:00+00:00,London Westminster,no2,59.0,µg/m³
2002,2002,London,GB,2019-05-09 22:00:00+00:00,London Westminster,no2,59.0,µg/m³
2003,2003,London,GB,2019-05-09 21:00:00+00:00,London Westminster,no2,65.0,µg/m³
2004,2004,London,GB,2019-05-09 20:00:00+00:00,London Westminster,no2,59.0,µg/m³
2005,2005,London,GB,2019-05-09 19:00:00+00:00,London Westminster,no2,62.0,µg/m³
2006,2006,London,GB,2019-05-09 18:00:00+00:00,London Westminster,no2,58.0,µg/m³
2007,2007,London,GB,2019-05-09 17:00:00+00:00,London Westminster,no2,60.0,µg/m³
2008,2008,London,GB,2019-05-09 16:00:00+00:00,London Westminster,no2,67.0,µg/m³
2009,2009,London,GB,2019-05-09 15:00:00+00:00,London Westminster,no2,97.0,µg/m³
2010,2010,London,GB,2019-05-09 14:00:00+00:00,London Westminster,no2,34.0,µg/m³
2011,2011,London,GB,2019-05-09 13:00:00+00:00,London Westminster,no2,27.0,µg/m³
2012,2012,London,GB,2019-05-09 12:00:00+00:00,London Westminster,no2,30.0,µg/m³
2013,2013,London,GB,2019-05-09 11:00:00+00:00,London Westminster,no2,27.0,µg/m³
2014,2014,London,GB,2019-05-09 10:00:00+00:00,London Westminster,no2,28.0,µg/m³
2015,2015,London,GB,2019-05-09 09:00:00+00:00,London Westminster,no2,36.0,µg/m³
2016,2016,London,GB,2019-05-09 08:00:00+00:00,London Westminster,no2,35.0,µg/m³
2017,2017,London,GB,2019-05-09 07:00:00+00:00,London Westminster,no2,33.0,µg/m³
2018,2018,London,GB,2019-05-09 06:00:00+00:00,London Westminster,no2,33.0,µg/m³
2019,2019,London,GB,2019-05-09 05:00:00+00:00,London Westminster,no2,33.0,µg/m³
2020,2020,London,GB,2019-05-09 04:00:00+00:00,London Westminster,no2,33.0,µg/m³
2021,2021,London,GB,2019-05-09 03:00:00+00:00,London Westminster,no2,31.0,µg/m³
2022,2022,London,GB,2019-05-09 02:00:00+00:00,London Westminster,no2,31.0,µg/m³
2023,2023,London,GB,2019-05-09 00:00:00+00:00,London Westminster,no2,30.0,µg/m³
2024,2024,London,GB,2019-05-08 23:00:00+00:00,London Westminster,no2,25.0,µg/m³
2025,2025,London,GB,2019-05-08 21:00:00+00:00,London Westminster,no2,26.0,µg/m³
2026,2026,London,GB,2019-05-08 20:00:00+00:00,London Westminster,no2,29.0,µg/m³
2027,2027,London,GB,2019-05-08 19:00:00+00:00,London Westminster,no2,25.0,µg/m³
2028,2028,London,GB,2019-05-08 18:00:00+00:00,London Westminster,no2,40.0,µg/m³
2029,2029,London,GB,2019-05-08 17:00:00+00:00,London Westminster,no2,31.0,µg/m³
2030,2030,London,GB,2019-05-08 16:00:00+00:00,London Westminster,no2,28.0,µg/m³
2031,2031,London,GB,2019-05-08 15:00:00+00:00,London Westminster,no2,27.0,µg/m³
2032,2032,London,GB,2019-05-08 14:00:00+00:00,London Westminster,no2,24.0,µg/m³
2033,2033,London,GB,2019-05-08 13:00:00+00:00,London Westminster,no2,26.0,µg/m³
2034,2034,London,GB,2019-05-08 12:00:00+00:00,London Westminster,no2,26.0,µg/m³
2035,2035,London,GB,2019-05-08 11:00:00+00:00,London Westminster,no2,27.0,µg/m³
2036,2036,London,GB,2019-05-08 10:00:00+00:00,London Westminster,no2,28.0,µg/m³
2037,2037,London,GB,2019-05-08 09:00:00+00:00,London Westminster,no2,33.0,µg/m³
2038,2038,London,GB,2019-05-08 08:00:00+00:00,London Westminster,no2,36.0,µg/m³
2039,2039,London,GB,2019-05-08 07:00:00+00:00,London Westminster,no2,34.0,µg/m³
2040,2040,London,GB,2019-05-08 06:00:00+00:00,London Westminster,no2,29.0,µg/m³
2041,2041,London,GB,2019-05-08 05:00:00+00:00,London Westminster,no2,19.0,µg/m³
2042,2042,London,GB,2019-05-08 04:00:00+00:00,London Westminster,no2,19.0,µg/m³
2043,2043,London,GB,2019-05-08 03:00:00+00:00,London Westminster,no2,20.0,µg/m³
2044,2044,London,GB,2019-05-08 02:00:00+00:00,London Westminster,no2,20.0,µg/m³
2045,2045,London,GB,2019-05-08 01:00:00+00:00,London Westminster,no2,19.0,µg/m³
2046,2046,London,GB,2019-05-08 00:00:00+00:00,London Westminster,no2,19.0,µg/m³
2047,2047,London,GB,2019-05-07 23:00:00+00:00,London Westminster,no2,24.0,µg/m³
2048,2048,London,GB,2019-05-07 21:00:00+00:00,London Westminster,no2,24.0,µg/m³
2049,2049,London,GB,2019-05-07 20:00:00+00:00,London Westminster,no2,24.0,µg/m³
2050,2050,London,GB,2019-05-07 19:00:00+00:00,London Westminster,no2,20.0,µg/m³
2051,2051,London,GB,2019-05-07 18:00:00+00:00,London Westminster,no2,20.0,µg/m³
2052,2052,London,GB,2019-05-07 17:00:00+00:00,London Westminster,no2,21.0,µg/m³
2053,2053,London,GB,2019-05-07 16:00:00+00:00,London Westminster,no2,20.0,µg/m³
2054,2054,London,GB,2019-05-07 15:00:00+00:00,London Westminster,no2,20.0,µg/m³
2055,2055,London,GB,2019-05-07 14:00:00+00:00,London Westminster,no2,18.0,µg/m³
2056,2056,London,GB,2019-05-07 13:00:00+00:00,London Westminster,no2,20.0,µg/m³
2057,2057,London,GB,2019-05-07 12:00:00+00:00,London Westminster,no2,18.0,µg/m³
2058,2058,London,GB,2019-05-07 11:00:00+00:00,London Westminster,no2,21.0,µg/m³
2059,2059,London,GB,2019-05-07 10:00:00+00:00,London Westminster,no2,21.0,µg/m³
2060,2060,London,GB,2019-05-07 09:00:00+00:00,London Westminster,no2,28.0,µg/m³
2061,2061,London,GB,2019-05-07 08:00:00+00:00,London Westminster,no2,32.0,µg/m³
2062,2062,London,GB,2019-05-07 07:00:00+00:00,London Westminster,no2,32.0,µg/m³
2063,2063,London,GB,2019-05-07 06:00:00+00:00,London Westminster,no2,26.0,µg/m³
2064,2064,London,GB,2019-05-07 04:00:00+00:00,London Westminster,no2,16.0,µg/m³
2065,2065,London,GB,2019-05-07 03:00:00+00:00,London Westminster,no2,19.0,µg/m³
2066,2066,London,GB,2019-05-07 02:00:00+00:00,London Westminster,no2,19.0,µg/m³
2067,2067,London,GB,2019-05-07 01:00:00+00:00,London Westminster,no2,23.0,µg/m³
